uid,artifact_traceability_status,artifact_name,artifact_path,artifact_type,relationship_explanation
GHOST-DOC-RETRIEVE-QUERY-TRIM,TRACED,smart_query_splitter.py,ragstream/retrieval/smart_query_splitter.py,PYTHON,ragstream/retrieval/smart_query_splitter.py owns retrieval query piece generation using the shared Chunker and preserving deterministic piece order.
GHOST-DOC-RETRIEVE-QUERY-CHUNKER,TRACED,smart_query_splitter.py,ragstream/retrieval/smart_query_splitter.py,PYTHON,ragstream/retrieval/smart_query_splitter.py owns retrieval query piece generation using the shared Chunker and preserving deterministic piece order.
GHOST-DOC-RETRIEVE-QUERY-SIZE,TRACED,smart_query_splitter.py,ragstream/retrieval/smart_query_splitter.py,PYTHON,ragstream/retrieval/smart_query_splitter.py owns retrieval query piece generation using the shared Chunker and preserving deterministic piece order.
GHOST-DOC-RETRIEVE-QUERY-BASELINE,TRACED,smart_query_splitter.py,ragstream/retrieval/smart_query_splitter.py,PYTHON,ragstream/retrieval/smart_query_splitter.py owns retrieval query piece generation using the shared Chunker and preserving deterministic piece order.
GHOST-DOC-RETRIEVE-QUERY-ORDER,TRACED,smart_query_splitter.py,ragstream/retrieval/smart_query_splitter.py,PYTHON,ragstream/retrieval/smart_query_splitter.py owns retrieval query piece generation using the shared Chunker and preserving deterministic piece order.
GHOST-DOC-RETRIEVE-NO-SMART-CLAIM,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-DENSE-FIRST,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-NEUTRAL,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-STORE,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-EMPTY-QUERY,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-READ,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-LENGTH,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-QUERY-EMBED,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-DIM,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-COSINE,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-PNORM,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-PNORM-P,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-SORT,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-DENSE-CUTOFF,TRACED,retriever_emb.py,ragstream/retrieval/retriever_emb.py,PYTHON,"ragstream/retrieval/retriever_emb.py owns dense store validation, query embedding, cosine scoring, p-norm aggregation, deterministic dense sorting, and dense cutoff behavior."
GHOST-DOC-RETRIEVE-EMB-FLOOR,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-EMB-FLOOR-ZERO,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-EMB-FLOOR-SOURCE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-EMB-FLOOR-META,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-SPARSE-OPTION,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,ragstream/retrieval/retriever.py owns SPLADE branch enablement and bypass selection; retriever_splade.py only implements the enabled scoring backend.
GHOST-DOC-RETRIEVE-SPARSE-LAZY,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,ragstream/retrieval/retriever.py owns lazy creation of SpladeEmbedder and RetrieverSplade when the optional branch is first used.
GHOST-DOC-RETRIEVE-SPARSE-CANDIDATES,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-NOT-INDEPENDENT,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-STORE,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-MISSING-ID,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-QUERY,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-DOT,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-PNORM,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,ragstream/retrieval/retriever_splade.py owns p-norm aggregation of sparse dot-product scores across query pieces.
GHOST-DOC-RETRIEVE-SPARSE-P,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-SORT,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-MISSING-STORE,TRACED,retriever_splade.py,ragstream/retrieval/retriever_splade.py,PYTHON,"ragstream/retrieval/retriever_splade.py owns SPLADE query encoding, dense-bounded candidate scoring, sparse store validation, dot-product scoring, aggregation, and deterministic sparse sorting; Retriever controls optional lazy invocation."
GHOST-DOC-RETRIEVE-SPARSE-BYPASS,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,ragstream/retrieval/retriever.py owns SPLADE bypass by copying the dense-ranked rows into the second RRF input without invoking the sparse backend.
GHOST-DOC-RETRIEVE-SPARSE-BYPASS-DIAG,IMPLEMENTATION_PENDING,,,,The current retrieval path does not expose an explicit sparse-mode or SPLADE-bypass diagnostic for the run.
GHOST-DOC-RETRIEVE-RRF1,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-K,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-WEIGHTS,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-SCORE,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-UNION,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-META,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-META-MERGE,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-SORT,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-CUTOFF,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-RRF-PROJECTION,TRACED,rrf_merger.py,ragstream/retrieval/rrf_merger.py,PYTHON,"ragstream/retrieval/rrf_merger.py owns reciprocal-rank fusion scoring, identifier union, conservative metadata merge, deterministic fused sorting, and top-k cutoff."
GHOST-DOC-RETRIEVE-HYDRATE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-PATH,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-INDEX,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-SAME-CONFIG,IMPLEMENTATION_PENDING,,,,Hydration currently uses duplicated 1200/120 Python constants and does not resolve the effective chunk configuration used for the indexed source version.
GHOST-DOC-RETRIEVE-HYDRATE-CACHE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-SKIP-PATH,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-SKIP-IDX,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-ALIGN,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-CHUNK-CONTRACT,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-HYDRATE-NO-MUTATE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-WRITE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-BASE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-VIEW,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-PASSTHROUGH,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-PASSTHROUGH-NOT-RERANK,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,ragstream/retrieval/retriever.py creates the A3-ready reranked-view passthrough and records reranked_is_passthrough plus a3_ready_source diagnostics without claiming ColBERT execution.
GHOST-DOC-RETRIEVE-FINAL-IDS,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-STAGE,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RETRIEVE-DIAG,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"ragstream/retrieval/retriever.py owns document retrieval orchestration, query projection consumption, dense-first execution, optional SPLADE invocation/bypass, hard embedding floor, hydration, metadata projection, diagnostics, and retrieval-stage SuperPrompt write-back."
GHOST-DOC-RERANK-ROOT,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-PRECONDITION,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-QUERY,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-CANDIDATE-CAP,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-MODEL,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-DEVICE,IMPLEMENTATION_PENDING,,,,The reranker device argument is retained in state but is not honored during ColBERT model initialization.
GHOST-DOC-RERANK-CLEAN-DYNAMIC,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-CLEAN-FRONT,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-CLEAN-META,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-CLEAN-ARTIFACT,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-CLEAN-EMPTY,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-NO-VALID,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-ENCODE,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-DOCS-PER-QUERY,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-MEAN,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-COLBERT-SORT,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-RRF2,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-WEIGHTS,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-META-PRESERVE,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-META-PROJECT,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-WRITE-META,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
GHOST-DOC-RERANK-FINAL-SORT,TRACED,reranker.py,ragstream/retrieval/reranker.py,PYTHON,"ragstream/retrieval/reranker.py owns ColBERT reranking, passthrough behavior, candidate preparation, dynamic cleaning, second RRF fusion, metadata projection, and reranked SuperPrompt write-back."
